Date,Month,FileOrigin,Description,Amount,Category
2024-09-15,2024-09,Monzo,WETRANSFER* BB2119B7   AMSTERDAM     NLD,-11.00,Entertainment & Subscriptions
2024-09-15,2024-09,Monzo,SAINSBURYS             LONDON        GBR,0.00,Food & Drink
2024-09-15,2024-09,Monzo,SAINSBURYS             LONDON        GBR,-126.75,Food & Drink
2024-09-15,2024-09,Monzo,TfL Travel Charge      TFL.gov.uk/CP GBR,-10.00,Transportation & Travel
2024-09-15,2024-09,Monzo,TfL Travel Charge      TFL.gov.uk/CP GBR,-7.90,Transportation & Travel
2024-09-15,2024-09,Monzo,,100.00,Uncategorized
2024-09-16,2024-09,Monzo,Adobe                  ADOBE.LY/BILL IRL,-19.97,Entertainment & Subscriptions
2024-09-16,2024-09,Monzo,GAILS - SOUTHBANK PLAC LONDON        GBR,-3.90,Food & Drink
2024-09-16,2024-09,Monzo,J and R Kiosk          London        GBR,-2.30,Food & Drink
2024-09-16,2024-09,Monzo,EE TOPUP  VESTA        EE.CO.UK      GBR,-9.00,Shopping
2024-09-16,2024-09,Monzo,VIRGIN MEDIA PYMTS E15 READING       GBR,-65.16,Utilities & Bills
2024-09-17,2024-09,Monzo,J and R Kiosk          London        GBR,-1.30,Food & Drink
2024-09-17,2024-09,Amex,AMZNMKTPLACE*T67F94MZ4  AMAZON.CO.UK,13.43,Shopping
2024-09-17,2024-09,Amex,APPLE.COM/BILL          HOLLYHILL,19.99,Shopping
2024-09-17,2024-09,Monzo,Amazon.co.uk           AMAZON.CO.UK  GBR,-7.25,Shopping
2024-09-17,2024-09,Monzo,SQ *JOLENE HORNSEY ROA London        GBR,-15.20,Transportation & Travel
2024-09-17,2024-09,Monzo,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,-10.70,Transportation & Travel
2024-09-18,2024-09,Monzo,PRET A MANGER          LONDON        GBR,-13.50,Food & Drink
2024-09-18,2024-09,Monzo,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,-3.70,Transportation & Travel
2024-09-19,2024-09,Monzo,MARKS&SPENCER PLC SF   CHANCERY LANE GBR,-4.50,Food & Drink
2024-09-19,2024-09,Monzo,MARKS&SPENCER PLC SF   CHANCERY LANE GBR,-2.20,Food & Drink
2024-09-19,2024-09,Monzo,TESCO STORES           MAYFAIR       GBR,-18.40,Food & Drink
2024-09-19,2024-09,Monzo,TfL Travel Charge      TFL.gov.uk/CP GBR,-3.00,Transportation & Travel
2024-09-19,2024-09,Monzo,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,-3.00,Transportation & Travel
2024-09-20,2024-09,Monzo,MARKS&SPENCER PLC SF   CHANCERY LANE GBR,-5.25,Food & Drink
2024-09-20,2024-09,Monzo,LIME*RIDE X23Q         +448008085223 GBR,-1.16,Transportation & Travel
2024-09-20,2024-09,Monzo,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,-6.70,Transportation & Travel
2024-09-20,2024-09,Monzo,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,-3.00,Transportation & Travel
2024-09-20,2024-09,Monzo,LIME*PASS X23Q         +448008085223 GBR,-36.99,Transportation & Travel
2024-09-20,2024-09,Monzo,LIME*PASS FZY2         +448008085223 GBR,-36.99,Transportation & Travel
2024-09-21,2024-09,Monzo,PRET A MANGER          LONDON        GBR,-18.60,Food & Drink
2024-09-21,2024-09,Monzo,CONNOLLY RETAIL LTD    LONDON        GBR,-375.00,Shopping
2024-09-21,2024-09,Monzo,CONNOLLY RETAIL LTD    LONDON        GBR,-20.00,Shopping
2024-09-22,2024-09,Monzo,GAILS BUCKINGHAM PALAC LONDON        GBR,-20.80,Food & Drink
2024-09-22,2024-09,Monzo,WAITROSE               LONDON        GBR,-1.10,Food & Drink
2024-09-22,2024-09,Amex,AMZNMKTPLACE*TH5YV23A4  AMAZON.CO.UK,4.49,Shopping
2024-09-23,2024-09,Amex,TURNING EARTH LEYTON    LONDON,245.00,Entertainment & Subscriptions
2024-09-23,2024-09,Monzo,J and R Kiosk          London        GBR,-1.30,Food & Drink
2024-09-23,2024-09,Monzo,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,-3.00,Transportation & Travel
2024-09-24,2024-09,Monzo,CONNOLLY RETAIL LT,240.00,Shopping
2024-09-24,2024-09,Monzo,PPOINT_*CU CONVENIENCE London        GBR,-7.87,Shopping
2024-09-24,2024-09,Monzo,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,-6.00,Transportation & Travel
2024-09-24,2024-09,Monzo,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,-3.70,Transportation & Travel
2024-09-24,2024-09,Monzo,TfL Unpaid Fares       TFL.gov.uk/CP GBR,-0.10,Transportation & Travel
2024-09-24,2024-09,Monzo,TfL Travel Charge      TFL.gov.uk/CP GBR,-3.00,Transportation & Travel
2024-09-25,2024-09,Monzo,MARKS&SPENCER PLC SF   CHANCERY LANE GBR,-4.10,Food & Drink
2024-09-25,2024-09,Monzo,PAYROLL,1766.91,Income
2024-09-25,2024-09,Monzo,EE TOPUP  VESTA        EE.CO.UK      GBR,-10.00,Shopping
2024-09-25,2024-09,Monzo,APPLE.COM/BILL         APPLE.COM/BIL IRL,-9.99,Shopping
2024-09-25,2024-09,Monzo,MGP*Vinted             London        GBR,-6.23,Shopping
2024-09-25,2024-09,Monzo,Nicholas Antoniade,-600.00,Uncategorized
2024-09-26,2024-09,Monzo,Zettle_*TURNING EARTH  LONDON        GBR,-15.00,Entertainment & Subscriptions
2024-09-26,2024-09,Amex,SAINSBURYS ONLINE       LONDON,-1.75,Food & Drink
2024-09-26,2024-09,Amex,SAINSBURYS ONLINE       LONDON,145.20,Food & Drink
2024-09-26,2024-09,Amex,PAYMENT RECEIVED - THANK YOU,-781.86,Income
2024-09-26,2024-09,Amex,AMZNMKTPLACE*TH4AF0UY4  AMAZON.CO.UK,54.70,Shopping
2024-09-26,2024-09,Amex,AMZNMKTPLACE*TH74T2KP4  AMAZON.CO.UK,5.99,Shopping
2024-09-26,2024-09,Monzo,TfL Travel Charge      TFL.gov.uk/CP GBR,-3.70,Transportation & Travel
2024-09-26,2024-09,Monzo,,-161.04,Uncategorized
2024-09-26,2024-09,Monzo,PB586274092270687,-781.86,Uncategorized
2024-09-26,2024-09,Monzo,PWBT1727339470341,-65.89,Uncategorized
2024-09-26,2024-09,Monzo,Flex,161.04,Utilities & Bills
2024-09-27,2024-09,Monzo,MARKS&SPENCER PLC SF   CHANCERY LANE GBR,-5.35,Food & Drink
2024-09-27,2024-09,Monzo,1 Montenotte Rent,-2100.00,Housing & Rent
2024-09-27,2024-09,Monzo,Payroll Sep 2024,3854.32,Income
2024-09-27,2024-09,Monzo,FOTO PLUS              LONDON  N8 8  GBR,-2.00,Shopping
2024-09-27,2024-09,Monzo,,-3500.00,Uncategorized
2024-09-27,2024-09,Monzo,,2100.00,Uncategorized
2024-09-28,2024-09,Monzo,GAILS - JERICHO        OXFORD        GBR,-31.80,Food & Drink
2024-09-28,2024-09,Monzo,TURF TAVERN            OXFORD        GBR,-41.90,Food & Drink
2024-09-28,2024-09,Monzo,GAILS - JERICHO        OXFORD        GBR,-8.20,Food & Drink
2024-09-28,2024-09,Monzo,SCRIPTUM LTD            GREAT BRITAI GBR,-27.00,Shopping
2024-09-28,2024-09,Monzo,SP HOYLES OF OXFORD    OXFORD        GBR,-39.95,Shopping
2024-09-28,2024-09,Monzo,Trainline.Com          London        GBR,-45.80,Transportation & Travel
2024-09-28,2024-09,Monzo,LIME*PAYOFF X23Q       +448008085223 GBR,-6.38,Transportation & Travel
2024-09-28,2024-09,Monzo,TfL Travel Charge      TFL.gov.uk/CP GBR,-3.00,Transportation & Travel
2024-09-28,2024-09,Amex,LIME*RIDE FZY2          LONDON,8.12,Transportation & Travel
2024-09-29,2024-09,Monzo,GOOGLE *Google One     650-253-0000  GBR,-8.09,Entertainment & Subscriptions
2024-09-29,2024-09,Amex,PAYMENT RECEIVED - THANK YOU,-212.26,Income
2024-09-29,2024-09,Monzo,MGP*Vinted             London        GBR,-9.29,Shopping
2024-09-29,2024-09,Monzo,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,-3.00,Transportation & Travel
2024-09-29,2024-09,Monzo,LIME*PASS FZY2         +448008085223 GBR,-36.99,Transportation & Travel
2024-09-29,2024-09,Monzo,LIME*PASS X23Q         +448008085223 GBR,-36.99,Transportation & Travel
2024-09-29,2024-09,Monzo,PB584014323171591,-212.26,Uncategorized
2024-09-29,2024-09,Monzo,,300.00,Uncategorized
2024-09-29,2024-09,Monzo,,-300.00,Uncategorized
2024-09-29,2024-09,Monzo,Flex,467.01,Utilities & Bills
2024-09-30,2024-09,Monzo,MARKS&SPENCER PLC SF   CHANCERY LANE GBR,-4.55,Food & Drink
2024-09-30,2024-09,Amex,AMZNMKTPLACE*TA6M54QN4  AMAZON.CO.UK,58.77,Shopping
2024-09-30,2024-09,Monzo,300 0110 745176066,-41.62,Uncategorized
2024-09-30,2024-09,Monzo,9TA94DV,-18.45,Uncategorized
2024-09-30,2024-09,Monzo,,109.00,Uncategorized
2024-10-01,2024-10,Monzo,Spotify                London        GBR,-19.99,Entertainment & Subscriptions
2024-10-01,2024-10,Amex,AMZNMKTPLACE            AMAZON.CO.UK,-138.18,Shopping
2024-10-01,2024-10,Amex,AMZNMKTPLACE*TA9B10BP4  AMAZON.CO.UK,56.00,Shopping
2024-10-01,2024-10,Monzo,SP PIEDATERRE VENICE   +390418506574 ITA,-128.90,Transportation & Travel
2024-10-01,2024-10,Monzo,10006220766,-145.00,Uncategorized
2024-10-02,2024-10,Monzo,Zettle_*Chiriac music  LONDON        GBR,-5.00,Entertainment & Subscriptions
2024-10-02,2024-10,Amex,AMAZON PRIME*TA8IH4KT4  AMZN.CO.UK/PM,8.99,Entertainment & Subscriptions
2024-10-02,2024-10,Monzo,MARKS&SPENCER PLC SF   CHANCERY LANE GBR,-3.20,Food & Drink
2024-10-02,2024-10,Monzo,SumUp  *Nkora Limited  St Albans     GBR,-3.60,Shopping
2024-10-02,2024-10,Monzo,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,-6.70,Transportation & Travel
2024-10-02,2024-10,Monzo,,70.00,Uncategorized
2024-10-02,2024-10,Monzo,,-70.00,Uncategorized
2024-10-03,2024-10,Amex,EVENTIM UK COMMERCE     LONDON,52.25,Entertainment & Subscriptions
2024-10-03,2024-10,Amex,OPENAI *CHATGPT SUBSCR  SAN FRANCISCO,18.66,Entertainment & Subscriptions
2024-10-03,2024-10,Monzo,Coinbase UK            London        GBR,-70.00,Investments
2024-10-03,2024-10,Monzo,MGP*Vinted             London        GBR,-7.55,Shopping
2024-10-03,2024-10,Monzo,TfL Travel Charge      TFL.gov.uk/CP GBR,-6.70,Transportation & Travel
2024-10-03,2024-10,Monzo,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,-3.70,Transportation & Travel
2024-10-03,2024-10,Monzo,,130.00,Uncategorized
2024-10-03,2024-10,Monzo,,-15.00,Uncategorized
2024-10-03,2024-10,Monzo,WWW.UKFINGERPRINTS.COM +447768433113 GBR,-78.00,Uncategorized
2024-10-04,2024-10,Monzo,MARKS&SPENCER PLC SACA MUSWELL HILL  GBR,-35.70,Food & Drink
2024-10-04,2024-10,Monzo,MGP*Vinted             London        GBR,-8.85,Shopping
2024-10-04,2024-10,Monzo,MGP*Vinted             London        GBR,-7.20,Shopping
2024-10-04,2024-10,Amex,AMAZON.CO.UK*TO94F7LH4  AMAZON.CO.UK,21.99,Shopping
2024-10-04,2024-10,Monzo,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,-3.00,Transportation & Travel
2024-10-05,2024-10,Monzo,Zettle_*TURNING EARTH  LONDON        GBR,-18.00,Entertainment & Subscriptions
2024-10-05,2024-10,Monzo,CHERRY LOCAL           LONDON        GBR,-2.50,Food & Drink
2024-10-05,2024-10,Monzo,FOTO PLUS              LONDON  N8 8  GBR,-2.00,Shopping
2024-10-05,2024-10,Monzo,,200.00,Uncategorized
2024-10-05,2024-10,Monzo,G KAYE & J WALDREN T/A LONDON N8     GBR,-110.00,Uncategorized
2024-10-06,2024-10,Monzo,MARKS&SPENCER PLC SACA LONDON N4     GBR,-5.45,Food & Drink
2024-10-06,2024-10,Monzo,DELIVEROO              +442036999977 GBR,-13.73,Food & Drink
2024-10-06,2024-10,Monzo,Falafel stop Limited   London        GBR,-7.00,Food & Drink
2024-10-06,2024-10,Monzo,SQ *JOLENE HORNSEY ROA London        GBR,-4.70,Transportation & Travel
2024-10-06,2024-10,Monzo,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,-1.75,Transportation & Travel
2024-10-06,2024-10,Monzo,SQ *JOLENE HORNSEY ROA London        GBR,-7.40,Transportation & Travel
2024-10-06,2024-10,Monzo,NYX*HiTecWashroomsSolu London        GBR,-0.50,Uncategorized
2024-10-07,2024-10,Monzo,DELIVEROO              +442036999977 GBR,3.95,Food & Drink
2024-10-07,2024-10,Amex,SAINSBURYS ONLINE       LONDON,92.21,Food & Drink
2024-10-07,2024-10,Monzo,MARKS&SPENCER PLC SF   CHANCERY LANE GBR,-12.95,Food & Drink
2024-10-07,2024-10,Monzo,MGP*Vinted             London        GBR,-11.22,Shopping
2024-10-07,2024-10,Monzo,MGP*Vinted             London        GBR,-5.70,Shopping
2024-10-07,2024-10,Monzo,MGP*Vinted             London        GBR,-7.89,Shopping
2024-10-07,2024-10,Monzo,MGP*Vinted             London        GBR,-17.20,Shopping
2024-10-07,2024-10,Monzo,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,-5.80,Transportation & Travel
2024-10-08,2024-10,Monzo,MARKS&SPENCER PLC SF   CROUCH END    GBR,-8.85,Food & Drink
2024-10-08,2024-10,Monzo,WAITROSE               LONDON        GBR,-9.05,Food & Drink
2024-10-08,2024-10,Monzo,MGP*Vinted             London        GBR,-18.94,Shopping
2024-10-09,2024-10,Amex,"DISNEY PLUS             HAMMERSMITH, LO",7.99,Entertainment & Subscriptions
2024-10-09,2024-10,Amex,AMAZON.CO.UK*TQ12J0O64  AMAZON.CO.UK,5.32,Shopping
2024-10-09,2024-10,Amex,AMAZON.CO.UK*TQ1JU4OP4  AMAZON.CO.UK,4.69,Shopping
2024-10-09,2024-10,Amex,AMZNMKTPLACE*TQ19M5ZF4  AMAZON.CO.UK,23.97,Shopping
2024-10-09,2024-10,Amex,AMZNMKTPLACE*TQ21K5OO4  AMAZON.CO.UK,13.99,Shopping
2024-10-09,2024-10,Amex,AMZNMKTPLACE*TQ4042464  AMAZON.CO.UK,16.14,Shopping
2024-10-09,2024-10,Monzo,Etsy.com*additiveworks London        GBR,-45.49,Shopping
2024-10-09,2024-10,Monzo,BOLT.EU/O/2410092058   London        GBR,-9.50,Transportation & Travel
2024-10-09,2024-10,Monzo,BOLT.EU/O/2410092058   London        GBR,3.50,Transportation & Travel
2024-10-09,2024-10,Amex,LIME*RIDE FZY2          LONDON,6.09,Transportation & Travel
2024-10-09,2024-10,Monzo,LIME*PASS FZY2         +448008085223 GBR,-36.99,Transportation & Travel
2024-10-09,2024-10,Monzo,Flex,70.00,Utilities & Bills
2024-10-10,2024-10,Monzo,TESCO STORES 3220      SUNBURY       GBR,-3.25,Food & Drink
2024-10-10,2024-10,Monzo,XING LONG MEN CHINATOW LONDON        GBR,-36.14,Food & Drink
2024-10-10,2024-10,Monzo,WING WING CHARING CROS LONDON  WC2H  GBR,-19.99,Food & Drink
2024-10-10,2024-10,Monzo,WING WING CHARING CROS LONDON  WC2H  GBR,-2.75,Food & Drink
2024-10-10,2024-10,Monzo,MARKS&SPENCER PLC SF   CHANCERY LANE GBR,-10.75,Food & Drink
2024-10-10,2024-10,Monzo,LOON FUNG SUPERMKT     LONDON W1D    GBR,-3.05,Food & Drink
2024-10-10,2024-10,Monzo,ROBERT DYAS HIGH HOLBO LONDON        GBR,-40.95,Shopping
2024-10-10,2024-10,Monzo,LIME*RIDE X23Q         +448008085223 GBR,-8.99,Transportation & Travel
2024-10-10,2024-10,Monzo,TfL Travel Charge      TFL.gov.uk/CP GBR,-3.00,Transportation & Travel
2024-10-10,2024-10,Monzo,,200.00,Uncategorized
2024-10-10,2024-10,Monzo,T1253000070,-11.52,Uncategorized
2024-10-11,2024-10,Monzo,FAM MARKET             LONDON        GBR,-22.22,Food & Drink
2024-10-11,2024-10,Monzo,APPLE.COM/BILL         APPLE.COM/BIL IRL,-8.99,Shopping
2024-10-11,2024-10,Monzo,LIME*PASS X23Q         +448008085223 GBR,-36.99,Transportation & Travel
2024-10-11,2024-10,Monzo,TfL Travel Charge      TFL.gov.uk/CP GBR,-18.00,Transportation & Travel
2024-10-12,2024-10,Monzo,SQ *GROCERY POST - HIG London        GBR,-23.50,Food & Drink
2024-10-12,2024-10,Monzo,CHERRY LOCAL           LONDON        GBR,-2.50,Food & Drink
2024-10-13,2024-10,Monzo,TURNING EARTH CERAMICS +442033251912 GBR,-50.00,Entertainment & Subscriptions
2024-10-13,2024-10,Monzo,Zettle_*TURNING EARTH  LONDON        GBR,-18.00,Entertainment & Subscriptions
2024-10-13,2024-10,Monzo,MGP*Vinted             London        GBR,-3.32,Shopping
2024-10-13,2024-10,Monzo,BUY 2 SAVE (GG) LTD    LONDON        GBR,-120.38,Shopping
2024-10-13,2024-10,Amex,AMAZON.CO.UK*TQ02R4DO4  AMAZON.CO.UK,15.90,Shopping
2024-10-13,2024-10,Amex,AMZNMKTPLACE*TQ2TC72N4  AMAZON.CO.UK,14.99,Shopping
2024-10-13,2024-10,Monzo,,200.00,Uncategorized
2024-10-14,2024-10,Monzo,MARKS&SPENCER PLC SF   CHANCERY LANE GBR,-3.90,Food & Drink
2024-10-14,2024-10,Monzo,SAINSBURYS- FETTER LAN LONDON        GBR,-1.50,Food & Drink
2024-10-14,2024-10,Monzo,MGP*Vinted             London        GBR,-9.85,Shopping
2024-10-14,2024-10,Monzo,SumUp  *Nkora Limited  St Albans     GBR,-7.90,Shopping
2024-10-14,2024-10,Amex,AMAZON.CO.UK            AMAZON.CO.UK,-104.99,Shopping
2024-10-14,2024-10,Amex,AMAZON.CO.UK*TQ8MJ6WU4  AMAZON.CO.UK,104.99,Shopping
2024-10-14,2024-10,Amex,AMAZON.CO.UK*TQ96187W4  AMAZON.CO.UK,104.99,Shopping
2024-10-14,2024-10,Amex,AMZNMKTPLACE*TQ8GM9IR4  AMAZON.CO.UK,8.49,Shopping
2024-10-14,2024-10,Monzo,SQ *JOLENE HORNSEY ROA London        GBR,-11.30,Transportation & Travel
2024-10-14,2024-10,Monzo,NYX*HiTecWashroomsSolu London        GBR,0.50,Uncategorized
2024-10-14,2024-10,Monzo,WWW.VOXI.CO.UK         NEWBURY       GBR,-10.00,Utilities & Bills
2024-10-15,2024-10,Monzo,WETRANSFER* BB2119B7   +31208100779  NLD,-11.00,Entertainment & Subscriptions
2024-10-15,2024-10,Monzo,MARKS&SPENCER PLC SF   CHANCERY LANE GBR,-4.00,Food & Drink
2024-10-15,2024-10,Amex,LIME*RIDE FZY2          LONDON,2.32,Transportation & Travel
2024-10-16,2024-10,Monzo,Adobe                  ADOBE.LY/BILL IRL,-19.97,Entertainment & Subscriptions
2024-10-16,2024-10,Monzo,MARKS&SPENCER PLC SF   CHANCERY LANE GBR,-4.75,Food & Drink
2024-10-16,2024-10,Monzo,M&S SIMPLY FOOD-SSP    LONDON BRIDGE GBR,-9.00,Food & Drink
2024-10-16,2024-10,Monzo,MGP*Vinted             London        GBR,-8.20,Shopping
2024-10-16,2024-10,Monzo,PPOINT_*NEWCROSS LO LT LONDON        GBR,-2.35,Shopping
2024-10-16,2024-10,Monzo,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,-5.50,Transportation & Travel
2024-10-16,2024-10,Monzo,LIME*PASS FZY2         +448008085223 GBR,-36.99,Transportation & Travel
2024-10-16,2024-10,Monzo,Zettle_*Raj Swamy      London        GBR,-3.00,Uncategorized
2024-10-17,2024-10,Amex,PRIME VIDEO *T38DC5PM4  353-12477661,5.99,Entertainment & Subscriptions
2024-10-17,2024-10,Monzo,MARKS&SPENCER PLC SF   CHANCERY LANE GBR,-3.90,Food & Drink
2024-10-17,2024-10,Monzo,WAITROSE               LONDON        GBR,-5.60,Food & Drink
2024-10-17,2024-10,Amex,APPLE.COM/BILL          HOLLYHILL,19.99,Shopping
2024-10-17,2024-10,Monzo,TfL Unpaid Fares       TFL.gov.uk/CP GBR,-0.10,Transportation & Travel
2024-10-17,2024-10,Monzo,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,-10.00,Transportation & Travel
2024-10-17,2024-10,Monzo,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,-9.20,Transportation & Travel
2024-10-18,2024-10,Monzo,MARKS&SPENCER PLC SF   CROUCH END    GBR,-14.50,Food & Drink
2024-10-18,2024-10,Monzo,www.jacksonsart.com    London        GBR,-33.10,Shopping
2024-10-18,2024-10,Monzo,APPLE.COM/BILL         08001076285   IRL,-5.99,Shopping
2024-10-18,2024-10,Monzo,,200.00,Uncategorized
2024-10-19,2024-10,Monzo,Zettle_*TURNING EARTH  LONDON        GBR,-21.00,Entertainment & Subscriptions
2024-10-19,2024-10,Monzo,GAILS - CROUCH END     LONDON        GBR,-23.30,Food & Drink
2024-10-19,2024-10,Monzo,SAINSBURY S CROUCH END LONDON        GBR,-11.80,Food & Drink
2024-10-19,2024-10,Monzo,GAILS - CROUCH END     LONDON        GBR,-7.80,Food & Drink
2024-10-19,2024-10,Monzo,CLOCKTOWER GREENS      LONDON        GBR,-0.99,Food & Drink
2024-10-19,2024-10,Monzo,Crouch End Greens LTD  London        GBR,-2.99,Food & Drink
2024-10-19,2024-10,Amex,AMAZON.CO.UK*T300X6DK4  AMAZON.CO.UK,21.97,Shopping
2024-10-20,2024-10,Monzo,WAITROSE               LONDON        GBR,-16.45,Food & Drink
2024-10-20,2024-10,Amex,SAINSBURYS ONLINE       LONDON,-1.35,Food & Drink
2024-10-20,2024-10,Amex,SAINSBURYS ONLINE       LONDON,91.17,Food & Drink
2024-10-21,2024-10,Monzo,Zettle_*GPX music      Surrey        GBR,-2.00,Entertainment & Subscriptions
2024-10-21,2024-10,Monzo,XING LONG MEN CHINATOW LONDON        GBR,-22.68,Food & Drink
2024-10-21,2024-10,Monzo,Bun House Chinatown    London        GBR,-14.80,Food & Drink
2024-10-21,2024-10,Monzo,Old Bell Tavern        LONDON        GBR,-40.40,Food & Drink
2024-10-21,2024-10,Monzo,Old Bell Tavern        LONDON        GBR,-34.96,Food & Drink
2024-10-21,2024-10,Monzo,Old Bell Tavern        LONDON        GBR,-33.44,Food & Drink
2024-10-21,2024-10,Monzo,SumUp  *Nkora Limited  St Albans     GBR,-7.90,Shopping
2024-10-21,2024-10,Monzo,SQ *JOLENE HORNSEY ROA London        GBR,-7.40,Transportation & Travel
2024-10-21,2024-10,Monzo,TfL Travel Charge      TFL.gov.uk/CP GBR,-3.00,Transportation & Travel
2024-10-22,2024-10,Monzo,Zettle_*Joe Franco Mus LONDON        GBR,-3.00,Entertainment & Subscriptions
2024-10-22,2024-10,Monzo,MGP*Vinted             London        GBR,-11.97,Shopping
2024-10-23,2024-10,Amex,TURNING EARTH LEYTON    LONDON,245.00,Entertainment & Subscriptions
2024-10-23,2024-10,Monzo,BOOTS 0707             SEDLEY PLACE  GBR,-11.55,Personal Care
2024-10-23,2024-10,Monzo,LIME*PASS X23Q         +448008085223 GBR,-36.99,Transportation & Travel
2024-10-23,2024-10,Monzo,LIME*RIDE X23Q         +448008085223 GBR,-1.74,Transportation & Travel
2024-10-23,2024-10,Monzo,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,-6.70,Transportation & Travel
2024-10-23,2024-10,Monzo,SQ *JOLENE HORNSEY ROA London        GBR,-11.30,Transportation & Travel
2024-10-24,2024-10,Monzo,"CURSOR, AI POWERED IDE +18314259504  USA",-15.47,Entertainment & Subscriptions
2024-10-24,2024-10,Monzo,LONDON DOCTORS CLINIC  +442080038553 GBR,-20.00,Personal Care
2024-10-24,2024-10,Monzo,SP CONNOLLY ENGLAND    +442079526708 GBR,-32.50,Shopping
2024-10-24,2024-10,Monzo,TFL TRAVEL CH\VICTORIA STREET\TFL.GOV.UK/CP\SW1H 0TL     GBR,-3.00,Transportation & Travel
2024-10-24,2024-10,Monzo,Flex,-1.95,Utilities & Bills
2024-10-24,2024-10,Monzo,Flex,-65.00,Utilities & Bills
2024-10-24,2024-10,Monzo,Flex,-0.30,Utilities & Bills
2024-10-24,2024-10,Monzo,Flex,-10.00,Utilities & Bills
2024-10-25,2024-10,Monzo,M&S SIMPLY FOOD-SSP    LONDON BRIDGE GBR,-8.15,Food & Drink
2024-10-25,2024-10,Monzo,M&S SIMPLY FOOD - SSP  CHARING CROSS GBR,-1.65,Food & Drink
2024-10-25,2024-10,Monzo,MCDONALDS              LONDON        GBR,-4.37,Food & Drink
2024-10-25,2024-10,Monzo,PAYROLL,1766.91,Income
2024-10-25,2024-10,Monzo,LONDON DOCTORS CLINIC  LONDON        GBR,-236.70,Personal Care
2024-10-25,2024-10,Monzo,APPLE.COM/BILL         APPLE.COM/BIL IRL,-9.99,Shopping
2024-10-25,2024-10,Monzo,TfL Unpaid Fares       TFL.gov.uk/CP GBR,0.10,Transportation & Travel
2024-10-25,2024-10,Monzo,TfL Unpaid Fares       TFL.gov.uk/CP GBR,-0.10,Transportation & Travel
2024-10-25,2024-10,Monzo,TfL Travel Charge      TFL.gov.uk/CP GBR,-6.00,Transportation & Travel
2024-10-25,2024-10,Monzo,Trainline.Com          London        GBR,-38.80,Transportation & Travel
2024-10-25,2024-10,Monzo,,-1500.00,Uncategorized
2024-10-25,2024-10,Monzo,,113.11,Uncategorized
2024-10-25,2024-10,Monzo,Flex,1395.34,Utilities & Bills
2024-10-26,2024-10,Monzo,Zettle_*TURNING EARTH  LONDON        GBR,-18.00,Entertainment & Subscriptions
2024-10-26,2024-10,Monzo,TfL Travel Charge      TFL.gov.uk/CP GBR,-6.00,Transportation & Travel
